"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"IR000407540","TEHRAN MEHRABAD, IR","2018-10-13","0.00",,"65","69","60"
"IR000407540","TEHRAN MEHRABAD, IR","2018-10-14","0.05",,"64","71",
"IR000407540","TEHRAN MEHRABAD, IR","2018-10-15","0.00",,"67","77",
"IR000407540","TEHRAN MEHRABAD, IR","2018-10-16","0.00",,"64",,
"IR000407540","TEHRAN MEHRABAD, IR","2018-10-17","0.13",,"62","69","54"
"IR000407540","TEHRAN MEHRABAD, IR","2018-10-18","0.00",,"63","72",
"IR000407540","TEHRAN MEHRABAD, IR","2018-10-19","0.00",,"63","72","55"
"IR000407540","TEHRAN MEHRABAD, IR","2018-10-20","0.00",,"64",,"55"
"IR000407540","TEHRAN MEHRABAD, IR","2018-10-21","0.00",,"67","76","59"
"IR000407540","TEHRAN MEHRABAD, IR","2018-10-22","0.00",,"65","74","59"
"IR000407540","TEHRAN MEHRABAD, IR","2018-10-23",,,"66","74","54"
"IR000407540","TEHRAN MEHRABAD, IR","2018-10-24","0.00",,"69","76","59"
"IR000407540","TEHRAN MEHRABAD, IR","2018-10-25","0.00",,"69","79","58"
"IR000407540","TEHRAN MEHRABAD, IR","2018-10-26","0.00",,"67","72",
"IR000407540","TEHRAN MEHRABAD, IR","2018-10-27","0.19",,"63","74",
"IR000407540","TEHRAN MEHRABAD, IR","2018-10-28","0.02",,"54","58",
"IR000407540","TEHRAN MEHRABAD, IR","2018-10-29","0.01",,"55","62","47"
"IR000407540","TEHRAN MEHRABAD, IR","2018-10-30","0.00",,"56","63",
"IR000407540","TEHRAN MEHRABAD, IR","2018-10-31","0.00",,"58","67","47"
"IR000407540","TEHRAN MEHRABAD, IR","2018-11-01","0.00",,"55","62",
"IR000407540","TEHRAN MEHRABAD, IR","2018-11-02","0.00",,"55","62",
"IR000407540","TEHRAN MEHRABAD, IR","2018-11-03","0.00",,"53","58",
"IR000407540","TEHRAN MEHRABAD, IR","2018-11-04","0.00",,"53","62","45"
"IR000407540","TEHRAN MEHRABAD, IR","2018-11-05","0.00",,"53","59","46"
"IR000407540","TEHRAN MEHRABAD, IR","2018-11-06","0.00",,"51","56",
"IR000407540","TEHRAN MEHRABAD, IR","2018-11-07","0.19",,"51",,"44"
"IR000407540","TEHRAN MEHRABAD, IR","2018-11-08","0.07",,"53","58","47"
"IR000407540","TEHRAN MEHRABAD, IR","2018-11-09","0.05",,"55","62","50"
"IR000407540","TEHRAN MEHRABAD, IR","2018-11-10","0.00",,"56","64","49"
"IR000407540","TEHRAN MEHRABAD, IR","2018-11-11","0.04",,"55","60","51"
"IR000407540","TEHRAN MEHRABAD, IR","2018-11-12","0.17",,"51",,
"IR000407540","TEHRAN MEHRABAD, IR","2018-11-13","0.70",,"51",,
"IR000407540","TEHRAN MEHRABAD, IR","2018-11-14","0.06",,"49",,
"IR000407540","TEHRAN MEHRABAD, IR","2018-11-15","0.35",,"48","52",
"IR000407540","TEHRAN MEHRABAD, IR","2018-11-16","0.16",,"46","51",
"IR000407540","TEHRAN MEHRABAD, IR","2018-11-17","0.01",,"53","63","42"
"IR000407540","TEHRAN MEHRABAD, IR","2018-11-18","0.00",,"54","61","46"
"IR000407540","TEHRAN MEHRABAD, IR","2018-11-19","0.00",,"54","62",
"IR000407540","TEHRAN MEHRABAD, IR","2018-11-20","0.00",,"51","58","46"
"IR000407540","TEHRAN MEHRABAD, IR","2018-11-21","0.00",,"53","63","44"
"IR000407540","TEHRAN MEHRABAD, IR","2018-11-22","0.00",,"56","62","46"
"IR000407540","TEHRAN MEHRABAD, IR","2018-11-23","0.00",,"53",,
"IR000407540","TEHRAN MEHRABAD, IR","2018-11-24","0.26",,"50","54","45"
"IR000407540","TEHRAN MEHRABAD, IR","2018-11-25","0.64",,"46",,
"IR000407540","TEHRAN MEHRABAD, IR","2018-11-26","0.16",,"48",,
"IR000407540","TEHRAN MEHRABAD, IR","2018-11-27","0.00",,"48","56","40"
"IR000407540","TEHRAN MEHRABAD, IR","2018-11-28","0.00",,"49","60","41"
"IR000407540","TEHRAN MEHRABAD, IR","2018-11-29","0.00",,"51","59","42"
"IR000407540","TEHRAN MEHRABAD, IR","2018-11-30","0.00",,"52","60","41"
"IR000407540","TEHRAN MEHRABAD, IR","2018-12-01","0.00",,"53",,"48"
"IR000407540","TEHRAN MEHRABAD, IR","2018-12-02","0.00",,"54","63",
"IR000407540","TEHRAN MEHRABAD, IR","2018-12-03","0.00",,"53","61",
"IR000407540","TEHRAN MEHRABAD, IR","2018-12-04","0.00",,"53","61","44"
"IR000407540","TEHRAN MEHRABAD, IR","2018-12-05","0.00",,"52","58","47"
"IR000407540","TEHRAN MEHRABAD, IR","2018-12-06","0.01",,"51","57",
"IR000407540","TEHRAN MEHRABAD, IR","2018-12-07","0.34",,"50",,"44"
"IR000407540","TEHRAN MEHRABAD, IR","2018-12-08","0.00",,"49","56",
"IR000407540","TEHRAN MEHRABAD, IR","2018-12-09","0.00",,"48",,"42"
"IR000407540","TEHRAN MEHRABAD, IR","2018-12-10","0.00",,"48","54",
"IR000407540","TEHRAN MEHRABAD, IR","2018-12-11","0.00",,"47",,"39"
"IR000407540","TEHRAN MEHRABAD, IR","2018-12-12","0.00",,"51",,"38"
"IR000407540","TEHRAN MEHRABAD, IR","2018-12-13","0.00",,"52","62",
"IR000407540","TEHRAN MEHRABAD, IR","2018-12-14","0.00",,"52","58","44"
"IR000407540","TEHRAN MEHRABAD, IR","2018-12-15","0.00",,"50","59","42"
"IR000407540","TEHRAN MEHRABAD, IR","2018-12-16","0.00",,"48","57","40"
"IR000407540","TEHRAN MEHRABAD, IR","2018-12-17","0.00",,"49",,"42"
"IR000407540","TEHRAN MEHRABAD, IR","2018-12-18","0.23",,"46","55",
"IR000407540","TEHRAN MEHRABAD, IR","2018-12-19","0.13",,"47","55",
"IR000407540","TEHRAN MEHRABAD, IR","2018-12-20","0.00",,"45","51","38"
"IR000407540","TEHRAN MEHRABAD, IR","2018-12-21","0.26",,"46",,
"IR000407540","TEHRAN MEHRABAD, IR","2018-12-22","0.00",,"42","47",
"IR000407540","TEHRAN MEHRABAD, IR","2018-12-23","0.00",,"41","49","35"
"IR000407540","TEHRAN MEHRABAD, IR","2018-12-24","0.00",,"43","51","32"
"IR000407540","TEHRAN MEHRABAD, IR","2018-12-25","0.00",,"45","51","39"
"IR000407540","TEHRAN MEHRABAD, IR","2018-12-26","0.00",,"47","58","36"
"IR000407540","TEHRAN MEHRABAD, IR","2018-12-27","0.00",,"47","52","42"
"IR000407540","TEHRAN MEHRABAD, IR","2018-12-28","0.00",,"47","53",
"IR000407540","TEHRAN MEHRABAD, IR","2018-12-29","0.09",,"46","53",
"IR000407540","TEHRAN MEHRABAD, IR","2018-12-30","0.00",,"44","52","36"
"IR000407540","TEHRAN MEHRABAD, IR","2018-12-31","0.00",,"44","53","37"
"IR000407540","TEHRAN MEHRABAD, IR","2019-01-01","0.00",,"45","51","37"
"IR000407540","TEHRAN MEHRABAD, IR","2019-01-02","0.00",,"44","50","36"
"IR000407540","TEHRAN MEHRABAD, IR","2019-01-03","0.02",,"39",,
"IR000407540","TEHRAN MEHRABAD, IR","2019-01-04","0.66",,"42","52","33"
"IR000407540","TEHRAN MEHRABAD, IR","2019-01-05","0.00",,"43","52","31"
"IR000407540","TEHRAN MEHRABAD, IR","2019-01-06","0.00",,"42",,"39"
"IR000407540","TEHRAN MEHRABAD, IR","2019-01-07","0.00",,"45","54","38"
"IR000407540","TEHRAN MEHRABAD, IR","2019-01-08","0.00",,"43","53",
"IR000407540","TEHRAN MEHRABAD, IR","2019-01-09","0.00",,"46","54","38"
"IR000407540","TEHRAN MEHRABAD, IR","2019-01-10","0.00",,"39","45",
"IR000407540","TEHRAN MEHRABAD, IR","2019-01-11","0.00",,"38","45","32"
"IR000407540","TEHRAN MEHRABAD, IR","2019-01-12","0.00",,"37",,"31"
"IR000407540","TEHRAN MEHRABAD, IR","2019-01-13","0.00",,"37","43","31"
"IR000407540","TEHRAN MEHRABAD, IR","2019-01-14","0.17",,"40",,
"IR000407540","TEHRAN MEHRABAD, IR","2019-01-15","0.02",,"48","58","39"
"IR000407540","TEHRAN MEHRABAD, IR","2019-01-16","0.00",,"50",,"39"
"IR000407540","TEHRAN MEHRABAD, IR","2019-01-17","0.12",,"44","50",
"IR000407540","TEHRAN MEHRABAD, IR","2019-01-18","0.39",,"36","45",
"IR000407540","TEHRAN MEHRABAD, IR","2019-01-19","0.00",,"34","41","27"
"IR000407540","TEHRAN MEHRABAD, IR","2019-01-20","0.00",,"36","45","28"
"IR000407540","TEHRAN MEHRABAD, IR","2019-01-21","0.00",,"38","46","29"
"IR000407540","TEHRAN MEHRABAD, IR","2019-01-22","0.00",,"40","50","31"
"IR000407540","TEHRAN MEHRABAD, IR","2019-01-23","0.00",,"41","49","32"
"IR000407540","TEHRAN MEHRABAD, IR","2019-01-24","0.00",,"42","50","34"
"IR000407540","TEHRAN MEHRABAD, IR","2019-01-25","0.00",,"45","54","35"
"IR000407540","TEHRAN MEHRABAD, IR","2019-01-26","0.00",,"49",,"41"
"IR000407540","TEHRAN MEHRABAD, IR","2019-01-27","0.00",,"52","60","42"
"IR000407540","TEHRAN MEHRABAD, IR","2019-01-28","0.24",,"50",,
"IR000407540","TEHRAN MEHRABAD, IR","2019-01-29","0.23",,"47",,
"IR000407540","TEHRAN MEHRABAD, IR","2019-01-30","0.09",,"46","55",
"IR000407540","TEHRAN MEHRABAD, IR","2019-01-31","0.00",,"49","58","40"
"IR000407540","TEHRAN MEHRABAD, IR","2019-02-01","0.00",,"49","56",
"IR000407540","TEHRAN MEHRABAD, IR","2019-02-02","0.00",,"49","56","42"
"IR000407540","TEHRAN MEHRABAD, IR","2019-02-03","0.00",,"42","50",
"IR000407540","TEHRAN MEHRABAD, IR","2019-02-04","0.00",,"39","47","32"
"IR000407540","TEHRAN MEHRABAD, IR","2019-02-05","0.00",,"39","47","31"
"IR000407540","TEHRAN MEHRABAD, IR","2019-02-06","0.00",,"42","51",
"IR000407540","TEHRAN MEHRABAD, IR","2019-02-07","0.00",,"44","53","34"
"IR000407540","TEHRAN MEHRABAD, IR","2019-02-08","0.00",,"47","54","41"
"IR000407540","TEHRAN MEHRABAD, IR","2019-02-09","0.00",,"48","54","42"
"IR000407540","TEHRAN MEHRABAD, IR","2019-02-10","0.05",,"48","57","39"
"IR000407540","TEHRAN MEHRABAD, IR","2019-02-11","0.01",,"41","45",
"IR000407540","TEHRAN MEHRABAD, IR","2019-02-12","0.55",,"42","53",
"IR000407540","TEHRAN MEHRABAD, IR","2019-02-13","0.00",,"44","53","35"
"IR000407540","TEHRAN MEHRABAD, IR","2019-02-14","0.00",,"47",,"37"
"IR000407540","TEHRAN MEHRABAD, IR","2019-02-15","0.00",,"51","56","44"
"IR000407540","TEHRAN MEHRABAD, IR","2019-02-16","0.11",,"46","53",
"IR000407540","TEHRAN MEHRABAD, IR","2019-02-17","0.00",,"42","50",
"IR000407540","TEHRAN MEHRABAD, IR","2019-02-18","0.00",,"42","51","32"
"IR000407540","TEHRAN MEHRABAD, IR","2019-02-19","0.00",,"42","50",
"IR000407540","TEHRAN MEHRABAD, IR","2019-02-20","0.00",,"40",,
"IR000407540","TEHRAN MEHRABAD, IR","2019-02-21","0.00",,"42","50",
"IR000407540","TEHRAN MEHRABAD, IR","2019-02-22","0.00",,"46","53",
"IR000407540","TEHRAN MEHRABAD, IR","2019-02-23","0.00",,"48","56","39"
"IR000407540","TEHRAN MEHRABAD, IR","2019-02-24","0.00",,"50","58","41"
"IR000407540","TEHRAN MEHRABAD, IR","2019-02-25","0.00",,"48","56",
"IR000407540","TEHRAN MEHRABAD, IR","2019-02-26","0.00",,"47",,"37"
"IR000407540","TEHRAN MEHRABAD, IR","2019-02-27","0.00",,"48","52",
"IR000407540","TEHRAN MEHRABAD, IR","2019-02-28","0.01",,"47","55","41"
"IR000407540","TEHRAN MEHRABAD, IR","2019-03-01","0.03",,"46","52",
"IR000407540","TEHRAN MEHRABAD, IR","2019-03-02","0.00",,"47","54","37"
"IR000407540","TEHRAN MEHRABAD, IR","2019-03-03","0.00",,"49","57",
"IR000407540","TEHRAN MEHRABAD, IR","2019-03-04","0.00",,"51","59","41"
"IR000407540","TEHRAN MEHRABAD, IR","2019-03-05","0.00",,"51","60",
"IR000407540","TEHRAN MEHRABAD, IR","2019-03-06","0.00",,"52",,"43"
"IR000407540","TEHRAN MEHRABAD, IR","2019-03-07","0.00",,"53","60","48"
"IR000407540","TEHRAN MEHRABAD, IR","2019-03-08","0.00",,"50","58",
"IR000407540","TEHRAN MEHRABAD, IR","2019-03-09","0.00",,"44","54",
"IR000407540","TEHRAN MEHRABAD, IR","2019-03-10","0.00",,"47","55","37"
"IR000407540","TEHRAN MEHRABAD, IR","2019-03-11","0.00",,"50",,"41"
"IR000407540","TEHRAN MEHRABAD, IR","2019-03-12","0.00",,"53","62","42"
"IR000407540","TEHRAN MEHRABAD, IR","2019-03-13","0.00",,"55","67","45"
"IR000407540","TEHRAN MEHRABAD, IR","2019-03-14","0.00",,"59","67","49"
"IR000407540","TEHRAN MEHRABAD, IR","2019-03-15","0.06",,"49",,
"IR000407540","TEHRAN MEHRABAD, IR","2019-03-16","0.34",,"54","63","40"
"IR000407540","TEHRAN MEHRABAD, IR","2019-03-17","0.00",,"48",,
"IR000407540","TEHRAN MEHRABAD, IR","2019-03-18","0.50",,"48",,
"IR000407540","TEHRAN MEHRABAD, IR","2019-03-19","0.00",,"49",,"35"
"IR000407540","TEHRAN MEHRABAD, IR","2019-03-20","0.00",,"48","54",
"IR000407540","TEHRAN MEHRABAD, IR","2019-03-21","0.00",,"46","54",
"IR000407540","TEHRAN MEHRABAD, IR","2019-03-22","0.00",,"48","58","34"
"IR000407540","TEHRAN MEHRABAD, IR","2019-03-23","0.00",,"54","60","45"
"IR000407540","TEHRAN MEHRABAD, IR","2019-03-24","0.00",,"57","62",
"IR000407540","TEHRAN MEHRABAD, IR","2019-03-25","0.19",,"52",,"48"
"IR000407540","TEHRAN MEHRABAD, IR","2019-03-26","0.53",,"49","54",
"IR000407540","TEHRAN MEHRABAD, IR","2019-03-27","0.73",,"51","58","44"
"IR000407540","TEHRAN MEHRABAD, IR","2019-03-28","0.00",,"51","60",
"IR000407540","TEHRAN MEHRABAD, IR","2019-03-29","0.08",,"53","60",
"IR000407540","TEHRAN MEHRABAD, IR","2019-03-30","0.00",,"58","63","51"
"IR000407540","TEHRAN MEHRABAD, IR","2019-03-31","0.00",,"57","66",
"IR000407540","TEHRAN MEHRABAD, IR","2019-04-01","0.99",,"55","63","49"
"IR000407540","TEHRAN MEHRABAD, IR","2019-04-02","0.69",,"54","62","46"
"IR000407540","TEHRAN MEHRABAD, IR","2019-04-03","0.00",,"57",,"47"
"IR000407540","TEHRAN MEHRABAD, IR","2019-04-04","0.00",,"58","67",
"IR000407540","TEHRAN MEHRABAD, IR","2019-04-05","0.00",,"63","71",
"IR000407540","TEHRAN MEHRABAD, IR","2019-04-06","0.01",,"62",,
"IR000407540","TEHRAN MEHRABAD, IR","2019-04-07","0.06",,"58","67",
"IR000407540","TEHRAN MEHRABAD, IR","2019-04-08","0.13",,"61","69","53"
"IR000407540","TEHRAN MEHRABAD, IR","2019-04-09","0.00",,"62","71","51"
"IR000407540","TEHRAN MEHRABAD, IR","2019-04-10","0.00",,"64",,"53"
"IR000407540","TEHRAN MEHRABAD, IR","2019-04-11","0.00",,"67",,"55"
"IR000407540","TEHRAN MEHRABAD, IR","2019-04-12","0.01",,"61","72",
"IR000407540","TEHRAN MEHRABAD, IR","2019-04-13","0.13",,"61","71",
"IR000407540","TEHRAN MEHRABAD, IR","2019-04-14","0.00",,"60",,"47"
"IR000407540","TEHRAN MEHRABAD, IR","2019-04-15","0.00",,"65","77","50"
"IR000407540","TEHRAN MEHRABAD, IR","2019-04-16","0.00",,"65",,"57"
"IR000407540","TEHRAN MEHRABAD, IR","2019-04-17","0.00",,"70","78","58"
"IR000407540","TEHRAN MEHRABAD, IR","2019-04-18","0.00",,"65",,
"IR000407540","TEHRAN MEHRABAD, IR","2019-04-19","0.49",,"59","68",
"IR000407540","TEHRAN MEHRABAD, IR","2019-04-20","0.02",,"59",,
"IR000407540","TEHRAN MEHRABAD, IR","2019-04-21","0.00",,"59","69","46"
"IR000407540","TEHRAN MEHRABAD, IR","2019-04-22","0.00",,"55","63",
"IR000407540","TEHRAN MEHRABAD, IR","2019-04-23","0.03",,"47","58",
"IR000407540","TEHRAN MEHRABAD, IR","2019-04-24","0.00",,"48","57","35"
"IR000407540","TEHRAN MEHRABAD, IR","2019-04-25","0.00",,"52","60","40"
"IR000407540","TEHRAN MEHRABAD, IR","2019-04-26","0.00",,"54",,"44"
"IR000407540","TEHRAN MEHRABAD, IR","2019-04-27","0.00",,"59","67","47"
"IR000407540","TEHRAN MEHRABAD, IR","2019-04-28","0.00",,"63","68","55"
"IR000407540","TEHRAN MEHRABAD, IR","2019-04-29","0.00",,"65","74","55"
"IR000407540","TEHRAN MEHRABAD, IR","2019-04-30","0.00",,"64","72",
"IR000407540","TEHRAN MEHRABAD, IR","2019-05-01","0.00",,"68","77","53"
"IR000407540","TEHRAN MEHRABAD, IR","2019-05-02","0.00",,"73","82","61"
"IR000407540","TEHRAN MEHRABAD, IR","2019-05-03","0.00",,"74","83","66"
"IR000407540","TEHRAN MEHRABAD, IR","2019-05-04","0.00",,"72","83",
"IR000407540","TEHRAN MEHRABAD, IR","2019-05-05","0.04",,"74","81","62"
"IR000407540","TEHRAN MEHRABAD, IR","2019-05-06","0.01",,"75",,"63"
"IR000407540","TEHRAN MEHRABAD, IR","2019-05-07","0.00",,"76","85",
"IR000407540","TEHRAN MEHRABAD, IR","2019-05-08","0.00",,"75",,"64"
"IR000407540","TEHRAN MEHRABAD, IR","2019-05-09","0.00",,"76","86",
"IR000407540","TEHRAN MEHRABAD, IR","2019-05-10","0.03",,"71",,"64"
"IR000407540","TEHRAN MEHRABAD, IR","2019-05-11","0.03",,"74","83","62"
"IR000407540","TEHRAN MEHRABAD, IR","2019-05-12","0.00",,"76",,
"IR000407540","TEHRAN MEHRABAD, IR","2019-05-13","0.00",,"78","88",
"IR000407540","TEHRAN MEHRABAD, IR","2019-05-14","0.00",,"78","87","67"
"IR000407540","TEHRAN MEHRABAD, IR","2019-05-15","0.00",,"76","86",
"IR000407540","TEHRAN MEHRABAD, IR","2019-05-16","0.00",,"76",,"62"
"IR000407540","TEHRAN MEHRABAD, IR","2019-05-17","0.00",,"76","87",
"IR000407540","TEHRAN MEHRABAD, IR","2019-05-18","0.00",,"77",,"62"
"IR000407540","TEHRAN MEHRABAD, IR","2019-05-19","0.00",,"78","88","65"
"IR000407540","TEHRAN MEHRABAD, IR","2019-05-20","0.00",,"76","87","68"
"IR000407540","TEHRAN MEHRABAD, IR","2019-05-21","0.00",,"74","85",
"IR000407540","TEHRAN MEHRABAD, IR","2019-05-22","0.11",,"68","77","58"
"IR000407540","TEHRAN MEHRABAD, IR","2019-05-23","0.00",,"73",,"60"
"IR000407540","TEHRAN MEHRABAD, IR","2019-05-24","0.00",,"80","90","68"
"IR000407540","TEHRAN MEHRABAD, IR","2019-05-25","0.00",,"80","94","71"
"IR000407540","TEHRAN MEHRABAD, IR","2019-05-26","0.02",,"81","95","70"
"IR000407540","TEHRAN MEHRABAD, IR","2019-05-27","0.00",,"83","94",
"IR000407540","TEHRAN MEHRABAD, IR","2019-05-28","0.00",,"79","91","65"
"IR000407540","TEHRAN MEHRABAD, IR","2019-05-29","0.00",,"76","90",
"IR000407540","TEHRAN MEHRABAD, IR","2019-05-30","0.00",,"74","85","64"
"IR000407540","TEHRAN MEHRABAD, IR","2019-05-31","0.00",,"71","82",
"IR000407540","TEHRAN MEHRABAD, IR","2019-06-01","0.00",,"74","83","59"
"IR000407540","TEHRAN MEHRABAD, IR","2019-06-02","0.00",,"76","85","64"
"IR000407540","TEHRAN MEHRABAD, IR","2019-06-03","0.00",,"79",,"69"
"IR000407540","TEHRAN MEHRABAD, IR","2019-06-04","0.00",,"83","91","68"
"IR000407540","TEHRAN MEHRABAD, IR","2019-06-05","0.00",,"86","94","72"
"IR000407540","TEHRAN MEHRABAD, IR","2019-06-06","0.00",,"87","99","74"
"IR000407540","TEHRAN MEHRABAD, IR","2019-06-07","0.00",,"90","98","81"
"IR000407540","TEHRAN MEHRABAD, IR","2019-06-08","0.00",,"90","99","81"
"IR000407540","TEHRAN MEHRABAD, IR","2019-06-09","0.04",,"84","98",
"IR000407540","TEHRAN MEHRABAD, IR","2019-06-10","0.00",,"82",,"69"
"IR000407540","TEHRAN MEHRABAD, IR","2019-06-11","0.00",,"83","91",
"IR000407540","TEHRAN MEHRABAD, IR","2019-06-12","0.00",,"86","93","76"
"IR000407540","TEHRAN MEHRABAD, IR","2019-06-13","0.00",,"87",,"75"
"IR000407540","TEHRAN MEHRABAD, IR","2019-06-14","0.00",,"85","95",
"IR000407540","TEHRAN MEHRABAD, IR","2019-06-15","0.00",,"85","93","73"
"IR000407540","TEHRAN MEHRABAD, IR","2019-06-16","0.00",,"88","97","73"
"IR000407540","TEHRAN MEHRABAD, IR","2019-06-17","0.00",,"89","99","78"
"IR000407540","TEHRAN MEHRABAD, IR","2019-06-18","0.00",,"89","98","76"
"IR000407540","TEHRAN MEHRABAD, IR","2019-06-19","0.00",,"86",,
"IR000407540","TEHRAN MEHRABAD, IR","2019-06-20","0.00",,"87","98","73"
"IR000407540","TEHRAN MEHRABAD, IR","2019-06-21","0.00",,"89","101",
"IR000407540","TEHRAN MEHRABAD, IR","2019-06-22","0.00",,"87","98","71"
"IR000407540","TEHRAN MEHRABAD, IR","2019-06-23","0.00",,"91","101","79"
"IR000407540","TEHRAN MEHRABAD, IR","2019-06-24","0.00",,"94","101",
"IR000407540","TEHRAN MEHRABAD, IR","2019-06-25","0.00",,"95",,"82"
"IR000407540","TEHRAN MEHRABAD, IR","2019-06-26","0.00",,"92","102",
"IR000407540","TEHRAN MEHRABAD, IR","2019-06-27","0.00",,"89","98","77"
"IR000407540","TEHRAN MEHRABAD, IR","2019-06-28","0.00",,"89","99","76"
"IR000407540","TEHRAN MEHRABAD, IR","2019-06-29","0.00",,"92","101","80"
"IR000407540","TEHRAN MEHRABAD, IR","2019-06-30","0.00",,"94","104",
"IR000407540","TEHRAN MEHRABAD, IR","2019-07-01","0.00",,"85","99",
"IR000407540","TEHRAN MEHRABAD, IR","2019-07-02","0.00",,"79","91","64"
"IR000407540","TEHRAN MEHRABAD, IR","2019-07-03","0.00",,"84","93",
"IR000407540","TEHRAN MEHRABAD, IR","2019-07-04","0.00",,"91","101","78"
"IR000407540","TEHRAN MEHRABAD, IR","2019-07-05","0.00",,"90","101","77"
"IR000407540","TEHRAN MEHRABAD, IR","2019-07-06","0.00",,"90",,"75"
"IR000407540","TEHRAN MEHRABAD, IR","2019-07-07","0.00",,"88","102",
"IR000407540","TEHRAN MEHRABAD, IR","2019-07-08","0.00",,"87","99","72"
"IR000407540","TEHRAN MEHRABAD, IR","2019-07-09","0.00",,"87","100",
"IR000407540","TEHRAN MEHRABAD, IR","2019-07-10","0.00",,"84","94","73"
"IR000407540","TEHRAN MEHRABAD, IR","2019-07-11","0.00",,"88","98",
"IR000407540","TEHRAN MEHRABAD, IR","2019-07-12","0.00",,"95","104",
"IR000407540","TEHRAN MEHRABAD, IR","2019-07-13","0.00",,"94","103","83"
"IR000407540","TEHRAN MEHRABAD, IR","2019-07-14","0.00",,"94","105",
"IR000407540","TEHRAN MEHRABAD, IR","2019-07-15","0.00",,"94","105","80"
"IR000407540","TEHRAN MEHRABAD, IR","2019-07-16","0.00",,"99","107","92"
"IR000407540","TEHRAN MEHRABAD, IR","2019-07-17","0.00",,"99","107",
"IR000407540","TEHRAN MEHRABAD, IR","2019-07-18","0.00",,"97","106",
"IR000407540","TEHRAN MEHRABAD, IR","2019-07-19","0.00",,"95","105","85"
"IR000407540","TEHRAN MEHRABAD, IR","2019-07-20","0.00",,"95","105","81"
"IR000407540","TEHRAN MEHRABAD, IR","2019-07-21","0.00",,"94","103","83"
"IR000407540","TEHRAN MEHRABAD, IR","2019-07-22","0.00",,"95","103","87"
"IR000407540","TEHRAN MEHRABAD, IR","2019-07-23","0.00",,"93","102",
"IR000407540","TEHRAN MEHRABAD, IR","2019-07-24","0.00",,"92","101","81"
"IR000407540","TEHRAN MEHRABAD, IR","2019-07-25","0.00",,"94","104",
"IR000407540","TEHRAN MEHRABAD, IR","2019-07-26","0.00",,"94","103",
"IR000407540","TEHRAN MEHRABAD, IR","2019-07-27","0.00",,"93","100","77"
"IR000407540","TEHRAN MEHRABAD, IR","2019-07-28","0.00",,"92","103",
"IR000407540","TEHRAN MEHRABAD, IR","2019-07-29","0.00",,"88",,"74"
"IR000407540","TEHRAN MEHRABAD, IR","2019-07-30","0.00",,"90","101","76"
"IR000407540","TEHRAN MEHRABAD, IR","2019-07-31","0.00",,"93",,
"IR000407540","TEHRAN MEHRABAD, IR","2019-08-01","0.00",,"96","105","83"
"IR000407540","TEHRAN MEHRABAD, IR","2019-08-02","0.00",,"95","104",
"IR000407540","TEHRAN MEHRABAD, IR","2019-08-03","0.00",,"90","104",
"IR000407540","TEHRAN MEHRABAD, IR","2019-08-04","0.00",,"90","101","74"
"IR000407540","TEHRAN MEHRABAD, IR","2019-08-05","0.00",,"93","105",
"IR000407540","TEHRAN MEHRABAD, IR","2019-08-06","0.00",,"85","100",
"IR000407540","TEHRAN MEHRABAD, IR","2019-08-07","0.00",,"87","99","71"
"IR000407540","TEHRAN MEHRABAD, IR","2019-08-08","0.00",,"90","100","78"
"IR000407540","TEHRAN MEHRABAD, IR","2019-08-09","0.00",,"90","98","78"
"IR000407540","TEHRAN MEHRABAD, IR","2019-08-10","0.00",,"91",,"82"
"IR000407540","TEHRAN MEHRABAD, IR","2019-08-11","0.00",,"89","100",
"IR000407540","TEHRAN MEHRABAD, IR","2019-08-12","0.00",,"84","94","71"
"IR000407540","TEHRAN MEHRABAD, IR","2019-08-13","0.00",,"84","92","74"
"IR000407540","TEHRAN MEHRABAD, IR","2019-08-14","0.00",,"82",,
"IR000407540","TEHRAN MEHRABAD, IR","2019-08-15","0.00",,"84",,"73"
"IR000407540","TEHRAN MEHRABAD, IR","2019-08-16","0.00",,"86","96",
"IR000407540","TEHRAN MEHRABAD, IR","2019-08-17","0.00",,"87",,"75"
"IR000407540","TEHRAN MEHRABAD, IR","2019-08-18","0.00",,"87","96","76"
"IR000407540","TEHRAN MEHRABAD, IR","2019-08-19","0.00",,"88","98","77"
"IR000407540","TEHRAN MEHRABAD, IR","2019-08-20","0.00",,"86","95","75"
"IR000407540","TEHRAN MEHRABAD, IR","2019-08-21","0.00",,"85","94","75"
"IR000407540","TEHRAN MEHRABAD, IR","2019-08-22","0.00",,"85","93","75"
"IR000407540","TEHRAN MEHRABAD, IR","2019-08-23","0.00",,"85","94","73"
"IR000407540","TEHRAN MEHRABAD, IR","2019-08-24","0.00",,"86","95","75"
"IR000407540","TEHRAN MEHRABAD, IR","2019-08-25","0.00",,"88","97","75"
"IR000407540","TEHRAN MEHRABAD, IR","2019-08-26","0.00",,"86","95","75"
"IR000407540","TEHRAN MEHRABAD, IR","2019-08-27","0.00",,"84","94","75"
"IR000407540","TEHRAN MEHRABAD, IR","2019-08-28","0.00",,"86",,
"IR000407540","TEHRAN MEHRABAD, IR","2019-08-29","0.00",,"83","94","73"
"IR000407540","TEHRAN MEHRABAD, IR","2019-08-30","0.00",,"81",,"71"
